name,naverTheme
한국주철관,"['강관업체(Steel pipe)', '철강 중소형', '수자원(양적/질적 개선)']"
한국철강,['철강 주요종목']
한국첨단소재,"['5G(5세대 이동통신)', '양자암호/양자컴퓨팅', '통신장비']"
한국카본,"['UAM(도심항공모빌리티)', '조선기자재', 'LNG(액화천연가스)', '셰일가스(Shale Gas)', '항공기부품']"
한국컴퓨터,"['휴대폰부품', '스마트폰', 'OLED(유기 발광 다이오드)']"
한국콜마,['화장품']
한국타이어앤테크놀로지,"['타이어', '밸류업(25년 기업가치 제고계획 발표)']"
한국특강,['철강 중소형']
한국파마,"['제약업체', '치매', '코로나19(치료제/백신 개발 등)', '코로나19(진단/치료제/백신 개발 등)']"
한국팩키지,['탈 플라스틱(친환경/생분해성 등)']
한국피아이엠,"['로봇(산업용/협동로봇 등)', '치아 치료(임플란트 등)', '자동차부품']"
한국항공우주,"['UAM(도심항공모빌리티)', '우주항공산업(누리호/인공위성 등)', '방위산업/전쟁 및 테러', '드론(Drone)', '코리아 밸류업 지수(Korea Value-up Index)', '항공기부품', '밸류업(25년 기업가치 제고계획 발표)']"
한국화장품,['화장품']
한국화장품제조,['화장품']
한글과컴퓨터,"['우주항공산업(누리호/인공위성 등)', 'AI 챗봇(챗GPT 등)', '클라우드 컴퓨팅', '모바일콘텐츠(스마트폰/태블릿PC)']"
한네트,"['화폐/금융자동화기기(디지털화폐 등)', '키오스크(KIOSK)']"
한농화성,"['2차전지(전고체)', '2차전지', '2차전지(소재/부품)']"
한독,"['비만치료제', '제약업체', '의료기기']"
한라IMS,"['조선기자재', 'LED']"
한라캐스트,"['로봇(산업용/협동로봇 등)', '지능형로봇/인공지능(AI)', '자율주행차', '자동차부품', '2025 하반기 신규상장']"
한미글로벌,"['네옴시티', '원자력발전']"
한미반도체,"['코리아 밸류업 지수(Korea Value-up Index)', '밸류업(25년 기업가치 제고계획 발표)', '시스템반도체', 'HBM(고대역폭메모리)', '반도체 장비', '전자파']"
한미사이언스,"['mRNA(메신저 리보핵산)', '코리아 밸류업 지수(Korea Value-up Index)', '밸류업(25년 기업가치 제고계획 발표)', '밸류업(24년 기업가치 제고계획 발표)', '지주사']"
한미약품,"['mRNA(메신저 리보핵산)', '비만치료제', '제약업체', '코리아 밸류업 지수(Korea Value-up Index)', '밸류업(25년 기업가치 제고계획 발표)', '바이오시밀러(복제 바이오의약품)', '겨울', '백신/진단시약/방역(신종플루, AI 등)']"
한빛레이저,"['2차전지(장비)', '전기차 화재 방지(배터리 열폭주 등)', '2차전지', '전기차', '유리 기판']"
한빛소프트,"['메타버스(Metaverse)', '드론(Drone)', '가상현실(VR)', '딥페이크(deepfake)', '게임', '모바일게임(스마트폰)']"
한샘,"['코리아 밸류업 지수(Korea Value-up Index)', '리모델링/인테리어']"
한선엔지니어링,"['고체산화물 연료전지(SOFC)', '피팅(관이음쇠)/밸브']"
한섬,"['패션/의류', '밸류업(24년 기업가치 제고계획 발표)']"
한성기업,"['수산', '구제역/광우병 수혜', '김밥(냉동김밥 등)']"
한세실업,['패션/의류']
한세엠케이,"['패션/의류', '골프']"
한세예스24홀딩스,"['인터넷은행', '지주사', '카카오뱅크(kakao BANK)']"
한솔로지스틱스,['종합 물류']
한솔아이원스,"['반도체 재료/부품', 'OLED(유기 발광 다이오드)']"
한솔인티큐브,['SI(시스템통합)']
한솔제지,['제지']
한솔케미칼,"['2차전지', '3D 낸드(NAND)', '2차전지(소재/부품)', '코리아 밸류업 지수(Korea Value-up Index)', '밸류업(25년 기업가치 제고계획 발표)', 'OLED(유기 발광 다이오드)']"
한솔테크닉스,"['휴대폰부품', '갤럭시 부품주', '삼성페이', '태양광에너지', '무선충전기술', '페라이트', 'LED']"
한솔홀딩스,"['지주사', '골판지 제조', '폐기물처리']"
한솔홈데코,"['조림사업', '리모델링/인테리어', '온실가스(탄소배출권)/탄소 포집·활용·저장(CCUS)']"
한스바이오메드,['의료기기']
한신공영,"['모듈러주택', '건설 중소형']"
한신기계,"['스마트팩토리(스마트공장)', '원자력발전']"
한싹,['보안주(정보)']
한양디지텍,['반도체 재료/부품']
한양이엔지,"['우주항공산업(누리호/인공위성 등)', '3D 낸드(NAND)', '원자력발전', '반도체 장비', '초전도체']"
한양증권,['증권']
한온시스템,"['자동차 대표주', '자동차부품', '수소차(연료전지/부품/충전소 등)', '전기차']"
한올바이오파마,"['제약업체', '바이오시밀러(복제 바이오의약품)', '메르스 코로나 바이러스']"
한울반도체,"['2차전지(장비)', '2차전지', 'MLCC(적층세라믹콘덴서)', 'OLED(유기 발광 다이오드)']"
한울소재과학,"['스마트홈(홈네트워크)', '5G(5세대 이동통신)', '양자암호/양자컴퓨팅', '통신장비', '사물인터넷']"
한울앤제주,"['여름', '주류업(주정, 에탄올 등)', '음식료업종', '김밥(냉동김밥 등)']"
한익스프레스,"['콜드체인(저온 유통)', '종합 물류']"
한일단조,"['방위산업/전쟁 및 테러', '자동차부품', '전기차']"
한일사료,"['사료', '구제역/광우병 수혜', '아프리카 돼지열병(ASF)']"
한일시멘트,['시멘트/레미콘']
한일철강,['철강 중소형']
한일홀딩스,['지주사']
한일화학,['페라이트']
한전KPS,"['코리아 밸류업 지수(Korea Value-up Index)', '밸류업(25년 기업가치 제고계획 발표)', '원자력발전소 해체', '원자력발전', '전력설비']"
한전기술,"['풍력에너지', '코리아 밸류업 지수(Korea Value-up Index)', '밸류업(24년 기업가치 제고계획 발표)', '원자력발전소 해체', '원자력발전']"
한전산업,"['스마트그리드(지능형전력망)', '전력저장장치(ESS)', '원자력발전', '전력설비']"
한주라이트메탈,"['비철금속', '자동차부품', '전기차']"
한중엔시에스,"['전기차 화재 방지(배터리 열폭주 등)', '자동차부품', '냉각시스템(액침냉각 등)', '전기차', '전력저장장치(ESS)']"
한진,"['항공/저가 항공사(LCC)', '코리아 밸류업 지수(Korea Value-up Index)', '밸류업(25년 기업가치 제고계획 발표)', '지주사', '종합 물류']"
한진중공업홀딩스,['지주사']
한진칼,"['항공/저가 항공사(LCC)', '코리아 밸류업 지수(Korea Value-up Index)', '밸류업(25년 기업가치 제고계획 발표)', '지주사']"
한창제지,['제지']
한컴라이프케어,"['전기차 화재 방지(배터리 열폭주 등)', '방위산업/전쟁 및 테러', '재난/안전(지진/화재 등)', '마스크']"
한컴위드,"['드론(Drone)', '인터넷은행', '핀테크(FinTech)', '보안주(정보)', '스테이블코인', '블록체인', '모바일콘텐츠(스마트폰/태블릿PC)']"
한켐,['OLED(유기 발광 다이오드)']
한탑,"['환율하락 수혜', '사료', '음식료업종']"
한화,"['백화점', '조선', '밸류업(26년 기업가치 제고계획 발표)', '화학섬유', '지능형로봇/인공지능(AI)', '증권', 'UAM(도심항공모빌리티)', '우주항공산업(누리호/인공위성 등)', 'SI(시스템통합)', '조선기자재', 'LNG(액화천연가스)', 'STO(토큰증권 발행)', '방위산업/전쟁 및 테러', '드론(Drone)', '인터넷은행', '석유화학', '소매유통', '보안주(물리)', '수소차(연료전지/부품/충전소 등)', '냉각시스템(액침냉각 등)', '코리아 밸류업 지수(Korea Value-up Index)', '항공기부품', '토스(toss)', '밸류업(25년 기업가치 제고계획 발표)', '태양광에너지', '지주사', '리츠(REITs)', 'CCTV＆DVR', 'HBM(고대역폭메모리)', '기업인수목적회사(SPAC)', '호텔/리조트', '손해보험', '반도체 장비', '야놀자(Yanolja)', '두나무(Dunamu)', '日 수출 규제(국산화 등)', '가상화폐(비트코인 등)', '생명보험']"
한화갤러리아,"['백화점', '소매유통']"
한화리츠,['리츠(REITs)']
한화비전,"['보안주(물리)', '지주사', 'CCTV＆DVR', 'HBM(고대역폭메모리)', '반도체 장비']"
한화생명,"['인터넷은행', '야놀자(Yanolja)', '생명보험']"
한화손해보험,['손해보험']
한화솔루션,"['석유화학', '수소차(연료전지/부품/충전소 등)', '태양광에너지', '日 수출 규제(국산화 등)']"
한화시스템,"['UAM(도심항공모빌리티)', '우주항공산업(누리호/인공위성 등)', 'SI(시스템통합)', '방위산업/전쟁 및 테러', '드론(Drone)', '코리아 밸류업 지수(Korea Value-up Index)', '밸류업(25년 기업가치 제고계획 발표)']"
한화에어로스페이스,"['지능형로봇/인공지능(AI)', 'UAM(도심항공모빌리티)', '우주항공산업(누리호/인공위성 등)', '방위산업/전쟁 및 테러', '드론(Drone)', '냉각시스템(액침냉각 등)', '코리아 밸류업 지수(Korea Value-up Index)', '항공기부품', '밸류업(25년 기업가치 제고계획 발표)']"
한화엔진,"['조선기자재', 'LNG(액화천연가스)']"
한화오션,"['조선', '방위산업/전쟁 및 테러']"
한화투자증권,"['증권', 'STO(토큰증권 발행)', '토스(toss)', '야놀자(Yanolja)', '두나무(Dunamu)', '가상화폐(비트코인 등)']"
한화플러스제4호스팩,['기업인수목적회사(SPAC)']
해성디에스,['반도체 재료/부품']
해성산업,"['지주사', '제지']"
해성에어로보틱스,['로봇(산업용/협동로봇 등)']
해성옵틱스,"['바이오인식(생체인식)', '스마트폰', '카메라모듈/부품']"
해태제과식품,"['日제품 불매운동(수혜)', '음식료업종']"
핸디소프트,['클라우드 컴퓨팅']
핸즈코퍼레이션,['자동차부품']
헝셩그룹,"['화장품', '출산장려정책', '엔젤산업', '국내 상장 중국기업']"
헥토이노베이션,"['핀테크(FinTech)', '보안주(정보)', '마이데이터', '모바일콘텐츠(스마트폰/태블릿PC)']"
헥토파이낸셜,"['STO(토큰증권 발행)', '핀테크(FinTech)', '전자결제(전자화폐)', '쿠팡(coupang)', '스테이블코인']"
헬릭스미스,"['유전자 치료제/분석', '면역항암제', '건강기능식품']"
현대건설,"['UAM(도심항공모빌리티)', '풍력에너지', '건설 대표주', '남북경협', '밸류업(25년 기업가치 제고계획 발표)', '밸류업(24년 기업가치 제고계획 발표)', '테마파크', '건설기계', '원자력발전소 해체', '우크라이나 재건', 'GTX(수도권 광역급행철도)', '네옴시티', '원자력발전']"
현대공업,"['자동차부품', '전기차']"
현대그린푸드,"['밸류업(24년 기업가치 제고계획 발표)', '음식료업종']"
현대글로비스,"['코리아 밸류업 지수(Korea Value-up Index)', '밸류업(24년 기업가치 제고계획 발표)', '종합 물류']"
현대로템,"['우주항공산업(누리호/인공위성 등)', '방위산업/전쟁 및 테러', '수소차(연료전지/부품/충전소 등)', '철도', '코리아 밸류업 지수(Korea Value-up Index)', 'GTX(수도권 광역급행철도)']"
현대리바트,"['스마트홈(홈네트워크)', '리모델링/인테리어']"
현대모비스,"['자동차 대표주', '자율주행차', '자동차부품', '전기차', '코리아 밸류업 지수(Korea Value-up Index)', '밸류업(24년 기업가치 제고계획 발표)', '스마트카(SMART CAR)', '음성인식']"
현대무벡스,"['로봇(산업용/협동로봇 등)', '스마트팩토리(스마트공장)', 'SI(시스템통합)']"
현대바이오,"['탈모 치료', '치아 치료(임플란트 등)', '고령화 사회(노인복지)', '코로나19(치료제/백신 개발 등)', '코로나19(진단/치료제/백신 개발 등)', '화장품', '엠폭스(원숭이두창)']"
현대바이오랜드,"['탈모 치료', '치아 치료(임플란트 등)', '고령화 사회(노인복지)', '화장품']"
현대백화점,"['백화점', '소매유통', '밸류업(24년 기업가치 제고계획 발표)', '면세점']"
현대비앤지스틸,"['니켈', '비철금속', '희귀금속(희토류 등)', '철강 중소형']"
현대약품,"['낙태/피임', '탈모 치료', '제약업체', '치매']"
현대에버다임,"['건설기계', '우크라이나 재건', '재난/안전(지진/화재 등)']"
현대에이치티,"['스마트홈(홈네트워크)', '보안주(물리)', '음성인식']"
현대엘리베이터,"['코리아 밸류업 지수(Korea Value-up Index)', '남북경협', '밸류업(24년 기업가치 제고계획 발표)']"
현대오토에버,"['SI(시스템통합)', '자율주행차']"
현대위아,"['자동차 대표주', '방위산업/전쟁 및 테러', '자동차부품', '전기차', '항공기부품']"
현대이지웰,"['인터넷은행', '밸류업(25년 기업가치 제고계획 발표)']"
현대제철,"['철강 주요종목', '환율하락 수혜', '수소차(연료전지/부품/충전소 등)', '철도']"
현대지에프홀딩스,"['밸류업(24년 기업가치 제고계획 발표)', '지주사']"
현대차,"['자동차 대표주', '증권', 'UAM(도심항공모빌리티)', '메타버스(Metaverse)', '폐배터리', '자율주행차', '수소차(연료전지/부품/충전소 등)', '전기차', '코리아 밸류업 지수(Korea Value-up Index)', '밸류업(25년 기업가치 제고계획 발표)', '전기차(충전소/충전기)', '밸류업(24년 기업가치 제고계획 발표)']"
현대차증권,"['증권', '밸류업(25년 기업가치 제고계획 발표)']"
현대코퍼레이션,"['종합상사', '자원개발', '우크라이나 재건']"
현대퓨처넷,['밸류업(25년 기업가치 제고계획 발표)']
현대해상,['손해보험']
현대홈쇼핑,"['소매유통', '홈쇼핑']"
현대힘스,['조선기자재']
현우산업,['PCB(FPCB 등)']
협진,['로봇(산업용/협동로봇 등)']
형지I&C,['패션/의류']
형지글로벌,"['패션/의류', '스테이블코인', '골프']"
형지엘리트,"['남북경협', '패션/의류']"
혜인,"['방위산업/전쟁 및 테러', '환율하락 수혜', '태양광에너지', '건설기계', '우크라이나 재건', '4대강 복원']"
호전실업,['패션/의류']
호텔신라,"['소매유통', '면세점', '호텔/리조트']"
화성밸브,"['남-북-러 가스관사업', '피팅(관이음쇠)/밸브']"
화승알앤에이,['자동차부품']
화승엔터프라이즈,"['패션/의류', '지주사']"
화승인더,['패션/의류']
화신,"['자동차부품', '전기차']"
